method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00014,28.907164,0.9727151989936829,0.12020738,0.8976225133430373,0.8071979434447301,0.8071979434447301
SwinIR + PathologyLoss,BraTS2021_00014,29.123384,0.9735278487205505,0.11583769,0.9052346570397112,0.7035398230088495,0.7006651884700665
SwinIR + PathologyLoss,BraTS2021_00014,29.14508,0.9716019630432129,0.113912284,0.9149425287356322,0.775,0.775
SwinIR + PathologyLoss,BraTS2021_00014,29.07888,0.9731893539428711,0.112022445,0.9245518966235932,0.8894348894348895,0.8372093023255814
SwinIR + PathologyLoss,BraTS2021_00014,29.174644,0.9692961573600769,0.11313726,0.9293831168831169,0.6144927536231884,0.6104651162790697
SwinIR + PathologyLoss,BraTS2021_00014,29.11053,0.9710108041763306,0.10863747,0.8927559692432213,0.6881720430107527,0.6881720430107527
SwinIR + PathologyLoss,BraTS2021_00014,29.04252,0.9704793691635132,0.106223606,0.8960988798764001,0.5891472868217055,0.5906735751295337
SwinIR + PathologyLoss,BraTS2021_00014,29.31765,0.9674769043922424,0.10702167,0.7371948300622307,0.7804878048780488,0.7804878048780488
SwinIR + PathologyLoss,BraTS2021_00014,29.12664,0.9666968584060669,0.10549804,0.8306486721811058,0.73224043715847,0.73224043715847
SwinIR + PathologyLoss,BraTS2021_00014,29.273483,0.9676330089569092,0.1033814,0.8204209583519928,0.7244582043343654,0.7244582043343654
SwinIR + PathologyLoss,BraTS2021_00014,29.277409,0.9672436118125916,0.10529514,0.833555259653795,0.8754716981132076,0.8754716981132076
SwinIR + PathologyLoss,BraTS2021_00014,29.520042,0.966501772403717,0.10250824,0.6293558606124604,0.018691588785046728,0.018691588785046728
SwinIR + PathologyLoss,BraTS2021_00014,29.405548,0.9694440364837646,0.10014853,0.8145814581458146,0.6063348416289592,0.6090909090909091
SwinIR + PathologyLoss,BraTS2021_00014,29.342682,0.9696468114852905,0.10140418,0.8701134930643127,0.6036036036036037,0.6274509803921569
SwinIR + PathologyLoss,BraTS2021_00014,29.321125,0.9718112945556641,0.10043283,0.8037217545414267,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00014,29.328571,0.97001051902771,0.10087155,0.7216981132075472,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00014,29.521614,0.972741425037384,0.09687534,0.8016304347826086,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.460636,0.9701042175292969,0.10097628,0.8708388814913449,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00014,29.308205,0.973832368850708,0.09853717,0.854590570719603,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,29.352543,0.9705837965011597,0.10028686,0.8848413631022327,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00014,29.552574,0.9721276164054871,0.09894892,0.7513725490196078,0.0,0.0
