method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00016,29.234848,0.9861539006233215,0.083711036,0.9015544041450777,0.9242618741976893,0.8053097345132744
Uformer + PathologyLoss,BraTS2021_00016,29.66431,0.9870069026947021,0.08050216,0.8633364750235627,0.9193083573487032,0.8151447661469933
Uformer + PathologyLoss,BraTS2021_00016,29.97665,0.9879472851753235,0.07791758,0.8852140077821011,0.9345794392523364,0.8656036446469249
Uformer + PathologyLoss,BraTS2021_00016,29.273092,0.9881442785263062,0.07981464,0.891542288557214,0.9055258467023173,0.8157248157248157
Uformer + PathologyLoss,BraTS2021_00016,29.872122,0.9888905882835388,0.07584076,0.9442307692307692,0.9087301587301587,0.8534704370179949
Uformer + PathologyLoss,BraTS2021_00016,30.25167,0.9891856908798218,0.07514296,0.882921589688507,0.8505154639175257,0.7717041800643086
Uformer + PathologyLoss,BraTS2021_00016,29.698296,0.9893811941146851,0.07500433,0.8404494382022472,0.7250996015936255,0.6755555555555556
Uformer + PathologyLoss,BraTS2021_00016,29.922535,0.9896478652954102,0.074497014,0.48757763975155277,0.23809523809523808,0.23809523809523808
Uformer + PathologyLoss,BraTS2021_00016,30.14366,0.989470362663269,0.0740819,0.45346869712351945,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00016,30.62352,0.9893372654914856,0.07324002,0.2862669245647969,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00016,30.010265,0.9890643358230591,0.07350942,0.9152941176470588,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,30.114576,0.9890192747116089,0.07407343,0.6843853820598007,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,30.439196,0.9890719652175903,0.07275428,0.022535211267605635,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,30.127182,0.9888630509376526,0.07392139,0.602803738317757,nan,nan
